date	barCode	description	sellingPrice	landingPrice	quantity	partyName	withBox
06 Jul 2021	2673	TOP	420	261	2	BG	0
06 Jul 2021	2676	TOP	560	413	2	GC	0
06 Jul 2021	2677	TOP	450	280	3	BG	0
06 Jul 2021	2679	TOP	569	356	0	BG	0
06 Jul 2021	2680	TOP	510	317	1	GC	0
06 Jul 2021	2681	TOP	580	363	3	BG	0
06 Jul 2021	2682	TOP	500	311	4	BG	0
06 Jul 2021	2683	TOP	550	344	1	BG	0
06 Jul 2021	2685	TOP	500	371	5	GC	0
06 Jul 2021	2686	TOP	550	395	3	GC	0
06 Jul 2021	2687	TOP	560	352	3	BG	0
06 Jul 2021	2688	TOP	690	431	6	GC	0
06 Jul 2021	2689	TOP	685	447	1	GC	0
06 Jul 2021	2691	TOP	710	541	5	GC	0
06 Jul 2021	2692	TOP	820	509	1	GC	0
06 Jul 2021	2693	TOP	750	467	1	GC	0
06 Jul 2021	2694	TOP	760	473	5	GC	0
06 Jul 2021	2696	TOP	930	581	3	GC	0
06 Jul 2021	2698	TOP	950	593	1	GC	0
06 Jul 2021	2700	TOP	950	593	4	GC	0
06 Jul 2021	2701	TOP	920	575	2	GC	0
06 Jul 2021	2702	TOP	735	458	1	BG	0
06 Jul 2021	2703	TOP	565	338	6	BG	0
06 Jul 2021	2704	TOP	510	377	4	GC	0
06 Jul 2021	2705	TOP	585	431	19	GC	0
06 Jul 2021	2706	TOP	690	473	16	GC	0
06 Jul 2021	2708	CHUDI	1650	1118	1	GC	0
06 Jul 2021	2709	CHUDI	2560	1601	1	GC	0
06 Jul 2021	2710	CHUDI	1850	1157	2	GC	0
06 Jul 2021	2711	CHUDI	2150	1355	2	GC	0
06 Jul 2021	2712	CHUDI	2800	1907	2	GC	0
06 Jul 2021	2713	CHUDI	1850	1373	3	GC	0
06 Jul 2021	2714	CHUDI	1695	1259	2	GC	0
06 Jul 2021	2715	CHUDI	2100	1313	3	GC	0
06 Jul 2021	2716	CHUDI	2100	1313	2	GC	0
06 Jul 2021	2718	CHUDI	1900	1433	1	BG	0
06 Jul 2021	2720	CHUDI	1140	713	3	GC	0
06 Jul 2021	2721	CHUDI	1660	1223	2	GC	0
06 Jul 2021	2722	CHUDI	2180	1601	1	GC	0
06 Jul 2021	2723	CHUDI	1450	1073	2	BG	0
06 Jul 2021	2724	CHUDI	2630	1643	1	GC	0
06 Jul 2021	2725	CHUDI	1450	983	2	GC	0
06 Jul 2021	2727	CHUDI	1765	1103	2	GC	0
06 Jul 2021	2729	CHUDI	1185	877	2	BG	0
06 Jul 2021	2731	CHUDI	2330	1457	3	GC	0
06 Jul 2021	2732	CHUDI	2330	1457	5	GC	0
06 Jul 2021	2733	FROCK	650	406	7	MG	0
06 Jul 2021	2734	FROCK	630	349	3	MG	0
06 Jul 2021	2735	FROCK	710	443	3	MG	0
06 Jul 2021	2736	FROCK	730	455	1	HC	0
06 Jul 2021	2738	FROCK	980	623	3	HC	0
06 Jul 2021	2739	FROCK	885	522	2	HC	0
06 Jul 2021	2741	FROCK	1485	934	7	BG	0
06 Jul 2021	2742	FROCK	1180	633	3	HC	0
06 Jul 2021	2743	FROCK	1485	934	3	BG	0
06 Jul 2021	2744	FROCK	985	557	1	HC	0
06 Jul 2021	2746	FROCK	945	527	2	HC	0
06 Jul 2021	2747	FROCK	945	527	2	HC	0
06 Jul 2021	2749	FROCK	1050	656	3	HC	0
06 Jul 2021	2750	FROCK	1280	934	3	BG	0
06 Jul 2021	2751	FROCK	1025	759	8	BG	0
06 Jul 2021	2752	FROCK	970	623	4	HC	0
06 Jul 2021	2753	FROCK	730	455	4	HC	0
06 Jul 2021	2754	FROCK	980	617	1	HC	0
06 Jul 2021	2755	FROCK	980	633	5	HC	0
06 Jul 2021	2756	FROCK	1040	651	3	HC	0
06 Jul 2021	2757	FROCK	1050	656	1	HC	0
06 Jul 2021	2758	FROCK	950	593	2	HC	0
06 Jul 2021	2759	FROCK	980	611	2	MG	0
06 Jul 2021	2760	FROCK	985	611	1	MG	0
06 Jul 2021	2761	FROCK	1040	650	7	GC	0
06 Jul 2021	2762	FROCK	1150	857	3	BG	0
06 Jul 2021	2763	UNITED	1850	1179	5	M	1
06 Jul 2021	2764	UNITED	1850	1179	6	M	1
06 Jul 2021	2765	UNITED	1850	1179	11	M	1
06 Jul 2021	2766	UNITED	1850	1179	2	M	1
06 Jul 2021	2767	UNITED	1950	1250	5	M	1
06 Jul 2021	2768	UNITED	1850	1144	7	M	1
06 Jul 2021	2769	UNITED	1925	1199	8	M	1
06 Jul 2021	2770	UNITED	1750	1087	6	M	1
06 Jul 2021	2771	GKC	760	475	9	MG	1
06 Jul 2021	2772	GKC	780	487	4	MG	1
06 Jul 2021	2773	UNITED	1650	1007	8	M	1
06 Jul 2021	2774	UNITED	1725	1144	6	M	1
06 Jul 2021	2775	UNITED	1425	935	2	M	1
06 Jul 2021	2776	UNITED	1425	935	2	M	1
06 Jul 2021	2777	UNITED	1450	864	2	M	1
06 Jul 2021	2778	R.MOMS	1675	1045	3	M	1
06 Jul 2021	2779	R.MOMS	1675	1045	4	M	1
06 Jul 2021	2780	R.MOMS	1575	985	5	M	1
06 Jul 2021	2781	R.MOMS	1725	1076	4	M	1
06 Jul 2021	2782	R.MOMS	1695	1060	2	M	1
06 Jul 2021	2783	R.MOMS	1350	998	4	M	1
06 Jul 2021	2784	R.MOMS	1550	1138	5	M	1
06 Jul 2021	2785	KIDS WEAR	1380	1022	3	M	1
06 Jul 2021	2786	KIDS WEAR	1555	967	5	M	1
06 Jul 2021	2787	R.MOMS	1425	1053	4	M	1
06 Jul 2021	2788	R.MOMS	1715	1069	3	M	1
06 Jul 2021	2789	KIDS WEAR	1399	1029	2	M	1
06 Jul 2021	2790	R.MOMS	1725	1076	2	M	1
06 Jul 2021	2791	R.MOMS	1285	951	5	M	1
06 Jul 2021	2792	R.MOMS	1575	985	4	M	1
06 Jul 2021	2793	KIDS WEAR	1455	904	3	M	1
06 Jul 2021	2796	R.MOMS	1580	1169	1	M	1
06 Jul 2021	2797	R.MOMS	1725	1076	1	M	1
06 Jul 2021	2798	SR KIDS WEAR	1800	1271	1	MG	1
06 Jul 2021	2799	SR KIDS WEAR	1730	1079	6	MG	1
06 Jul 2021	2800	SR KIDS WEAR	1340	839	3	MG	1
06 Jul 2021	2801	SR KIDS WEAR	1480	923	1	MG	1
06 Jul 2021	2803	SR KIDS WEAR	1080	671	12	MG	1
06 Jul 2021	2804	SR KIDS WEAR	1210	755	1	MG	1
06 Jul 2021	2805	SR KIDS WEAR	1120	695	5	MG	1
06 Jul 2021	2806	SR KIDS WEAR	1360	851	1	MG	1
06 Jul 2021	2807	SR KIDS WEAR	1100	683	5	MG	1
06 Jul 2021	2808	PANT	595	317	13	BS	0
06 Jul 2021	2809	PANT	545	331	36	BS	0
06 Jul 2021	2810	FORMAL PANT	749	582	5	RK	0
06 Jul 2021	2811	FORMAL PANT	799	623	2	BG	0
06 Jul 2021	2812	KIDS WEAR	799	585	2	MH	1
06 Jul 2021	2813	KIDS WEAR	880	652	2	MH	1
06 Jul 2021	2815	KIDS WEAR	565	352	3	MH	1
06 Jul 2021	2816	KIDS WEAR	530	390	2	MH	1
06 Jul 2021	2817	KIDS WEAR	445	270	1	MH	1
06 Jul 2021	2819	KIDS WEAR	680	502	1	M	1
06 Jul 2021	2820	KIDS WEAR	680	502	1	MH	1
06 Jul 2021	2821	KIDS WEAR	825	586	1	MH	1
06 Jul 2021	2822	KIDS WEAR	825	577	2	MH	1
06 Jul 2021	2823	KIDS WEAR	795	517	2	MH	1
06 Jul 2021	2825	BOYS PANT	775	437	31	MG	0
06 Jul 2021	2826	PANT	825	511	1	N	0
06 Jul 2021	2827	BOYS PANT	799	396	6	N	0
06 Jul 2021	2828	PANT	699	528	47	RK	0
06 Jul 2021	2829	BOYS PANT	345	202	3	N	0
06 Jul 2021	2830	BOYS PANT	385	225	26	N	0
06 Jul 2021	2831	BOYS PANT	795	562	4	N	0
06 Jul 2021	2832	BOYS PANT	475	257	16	N	0
06 Jul 2021	2833	BOYS PANT	475	304	4	N	0
06 Jul 2021	2834	BOYS PANT	475	265	21	N	0
06 Jul 2021	2835	BOYS PANT	495	273	20	N	0
06 Jul 2021	2836	BOYS PANT	495	286	8	N	0
06 Jul 2021	2837	BOYS PANT	565	369	12	N	0
06 Jul 2021	2838	BOYS PANT	585	427	5	N	0
06 Jul 2021	2839	BOYS PANT	560	355	9	N	0
06 Jul 2021	2840	BOYS PANT	550	342	5	N	0
06 Jul 2021	2841	BOYS PANT	540	335	3	N	0
06 Jul 2021	2842	LADIES JEANS	520	322	12	N	0
06 Jul 2021	2843	BOYS PANT	510	317	19	N	0
06 Jul 2021	2844	BOYS PANT	610	380	2	N	0
06 Jul 2021	2845	JEANS PANT	630	392	1	N	0
06 Jul 2021	2846	BOYS PANT	650	405	4	N	0
06 Jul 2021	2847	BOYS PANT	660	411	3	N	0
06 Jul 2021	2848	BOYS PANT	670	495	1	N	0
06 Jul 2021	2849	BOYS PANT	685	507	9	N	0
06 Jul 2021	2850	BOYS PANT	715	557	6	N	0
06 Jul 2021	2851	BOYS PANT	725	532	2	N	0
06 Jul 2021	2852	BOYS PANT	740	461	3	N	0
06 Jul 2021	2854	BOYS PANT	780	486	6	N	0
06 Jul 2021	2856	BOYS PANT	820	410	7	N	0
06 Jul 2021	2857	BOYS PANT	830	515	3	N	0
06 Jul 2021	2858	BOYS PANT	850	535	2	N	0
06 Jul 2021	2860	BOYS PANT	880	542	2	N	0
06 Jul 2021	2861	BOYS PANT	890	556	3	N	0
06 Jul 2021	2862	BOYS PANT	910	567	7	N	0
06 Jul 2021	2863	JENS PANT	485	304	1	N	0
06 Jul 2021	2864	BOYS PANT	550	342	3	N	0
06 Jul 2021	2865	BOYS PANT	530	330	5	N	0
06 Jul 2021	2866	BOYS PANT	560	355	1	N	0
06 Jul 2021	2867	PANT	865	511	2	BG	0
06 Jul 2021	2868	BOYS PANT	785	463	2	BG	0
06 Jul 2021	2869	BOYS PANT	835	491	3	BG	0
06 Jul 2021	2870	BOYS PANT	795	468	1	BG	0
06 Jul 2021	2871	BOYS PANT	745	438	3	BG	0
06 Jul 2021	2872	WESTERN	1400	930	1	MH	1
06 Jul 2021	2873	TSHIRT	310	225	40	M	0
06 Jul 2021	2874	T-SHIRT	2874	179	1	M	0
06 Jul 2021	2875	T-SHIRT	350	255	1	M	0
06 Jul 2021	2876	T-SHIRT	360	262	2	M	0
06 Jul 2021	2877	T-SHIRT	210	153	2	M	0
06 Jul 2021	2878	TSHIRT	265	195	5	M	0
06 Jul 2021	2879	TSHIRT	250	188	4	M	0
06 Jul 2021	2880	T-SHIRT	300	218	2	M	0
06 Jul 2021	2881	TSHIRT	465	345	1	M	0
06 Jul 2021	2882	JINGLE BELL	210	112	3	M	0
06 Jul 2021	2883	TSHIRT	275	205	5	M	0
06 Jul 2021	2884	T-SHIRT	350	255	1	M	0
06 Jul 2021	2885	TSHIRT	435	322	1	M	0
06 Jul 2021	2886	T-SHIRT	415	308	2	M	0
06 Jul 2021	2887	TSHIRT	325	226	6	M	0
06 Jul 2021	2888	TSHIRT	475	352	5	M	0
06 Jul 2021	2891	TSHIRT	425	322	14	M	0
06 Jul 2021	2893	T-SHIRT	400	292	2	M	0
06 Jul 2021	2894	TSHIRT	350	204	8	CH	0
06 Jul 2021	2896	TSHIRT	250	183	24	M	0
06 Jul 2021	2898	TSHIRT	280	172	14	CH	0
06 Jul 2021	2899	TSHIRT	350	204	1	CH	0
06 Jul 2021	2900	TSHIRT	350	204	8	CH	0
06 Jul 2021	2901	PATIALA	1620	1013	7	BG	0
06 Jul 2021	2902	PATIALA	2800	1749	2	BG	0
06 Jul 2021	2904	PATIALA	1885	1396	2	BG	0
06 Jul 2021	2905	PATIALA	2330	1457	2	BG	0
06 Jul 2021	2906	PATIALA	1620	1013	3	BG	0
06 Jul 2021	2907	PATIALA	1920	1193	2	BG	0
06 Jul 2021	2908	PATIALA	1775	1312	2	BG	0
06 Jul 2021	2909	PATIALA	2310	1445	2	BG	0
06 Jul 2021	2910	PATIALA	1775	1312	1	BG	0
06 Jul 2021	2911	PATIALA	1995	1283	2	BG	0
06 Jul 2021	2912	PATIALA	1850	1283	2	BG	0
06 Jul 2021	2913	TSHIRT	425	262	17	MH	0
06 Jul 2021	2914	TSHIRT	530	299	10	MH	0
06 Jul 2021	2916	LADIES JEANS	580	430	3	N	0
06 Jul 2021	2917	LADIES JEANS	800	490	3	N	0
06 Jul 2021	2918	LADIES JEANS	580	340	3	N	0
06 Jul 2021	2919	LADIES JEANS	580	326	9	N	0
06 Jul 2021	2920	LADIES JEANS	495	287	11	N	0
06 Jul 2021	2921	LADIES JEANS	585	343	4	N	0
06 Jul 2021	2922	LADIES JEANS	1120	695	2	L	0
06 Jul 2021	2923	LADIES JEANS	890	557	1	L	0
06 Jul 2021	2924	LADIES JEANS	750	540	1	N	0
06 Jul 2021	2925	LADIES JEANS	740	478	1	N	0
06 Jul 2021	2926	LADIES JEANS	780	478	3	N	0
06 Jul 2021	2927	LADIES JEANS	750	549	6	N	0
06 Jul 2021	2928	LADIES JEANS	700	422	4	N	0
06 Jul 2021	2929	LADIES JEANS	620	379	2	N	0
06 Jul 2021	2930	LADIES JEANS	700	490	4	N	0
06 Jul 2021	2931	LADIES JEANS	640	379	7	N	0
06 Jul 2021	2932	BOYS PANT	525	388	1	N	0
06 Jul 2021	2934	LADIES JEANS	585	343	1	N	0
06 Jul 2021	2935	LADIES JEANS	550	412	1	N	0
06 Jul 2021	2936	LADIES JEANS	760	477	4	GJ	0
06 Jul 2021	2937	LADIES JEANS	425	266	7	GJ	0
06 Jul 2021	2938	LADIES JEANS	675	422	4	GJ	0
06 Jul 2021	2939	LADIES JEANS	335	209	4	GJ	0
06 Jul 2021	2940	LADIES JEANS	525	322	5	N	0
06 Jul 2021	2941	LADIES JEANS	575	357	1	N	0
06 Jul 2021	2942	LADIES JEANS	650	412	3	N	0
06 Jul 2021	2943	LADIES JEANS	599	369	4	N	0
06 Jul 2021	2944	LADIES JEANS	485	302	5	N	0
06 Jul 2021	2945	LADIES JEANS	399	245	3	GJ	0
06 Jul 2021	2946	LADIES JEANS	580	348	1	GJ	0
06 Jul 2021	2989	GIRLS WEAR	675	498	1	MH	1
06 Jul 2021	2990	WESTERN	955	599	1	MH	1
06 Jul 2021	2992	WESTERN	1015	620	1	MH	1
06 Jul 2021	2993	WESTERN WEAR	810	509	1	MH	1
06 Jul 2021	2994	WESTERN	980	612	2	MH	1
06 Jul 2021	2995	WESTERN	1200	750	1	MG	1
06 Jul 2021	2996	WESTERN	880	550	2	MG	1
06 Jul 2021	2997	WESTERN	920	680	5	MH	1
06 Jul 2021	2998	WESTERN	1235	772	5	MH	1
06 Jul 2021	2999	WESTERN	1285	803	3	MH	1
06 Jul 2021	3001	WESTERN	1200	731	2	MH	1
06 Jul 2021	3002	WESTERN	1550	1007	3	MH	1
06 Jul 2021	3003	WESTERN	1320	827	2	MH	1
06 Jul 2021	3007	WESTERN	1155	719	1	MH	1
06 Jul 2021	3008	WESTERN	799	585	1	MH	1
06 Jul 2021	3009	WESTERN	950	705	1	MH	1
06 Jul 2021	3010	WESTERN	970	719	2	MH	1
06 Jul 2021	3013	WESTERN	1550	1007	1	MH	1
06 Jul 2021	3014	WESTERN	1325	825	1	MH	1
06 Jul 2021	3015	WESTERN	1355	484	4	MH	1
06 Jul 2021	3016	WESTERN	1255	783	1	MH	1
06 Jul 2021	3018	WESTERN	925	669	1	MH	1
06 Jul 2021	3019	WESTERN	1015	629	1	MH	1
06 Jul 2021	3020	WESTERN	830	517	1	MH	1
06 Jul 2021	3024	WESTERN	885	550	1	MH	1
06 Jul 2021	3026	WESTERN	1045	642	1	MH	1
06 Jul 2021	3027	WESTERN WEAR	750	555	2	MH	1
06 Jul 2021	3028	WESTERN	965	605	1	MH	1
06 Jul 2021	3029	WESTERN	910	672	2	MH	1
06 Jul 2021	3032	WESTERN	485	397	1	MH	1
06 Jul 2021	3033	WESTERN	485	357	1	MH	1
06 Jul 2021	3034	SHIRT	440	275	6	BS	0
06 Jul 2021	3035	SHIRT	500	312	7	BS	0
06 Jul 2021	3036	SHIRT	410	258	52	BS	0
06 Jul 2021	3038	TOP	455	247	1	BG	0
06 Jul 2021	3121	JEGGINGS PANT	570	358	2	GJ	0
06 Jul 2021	3122	JEGGINGS PANT	410	257	2	GJ	0
06 Jul 2021	3123	JEGGINGS PANT	340	249	13	N	0
06 Jul 2021	3124	JEGGINGS PANT	350	170	2	BL	0
06 Jul 2021	3125	JEGGINGS PANT	325	220	9	N	0
06 Jul 2021	3126	JEGGINGS PANT	315	178	17	N	0
06 Jul 2021	3127	LADIES JEANS	425	266	1	GJ	0
06 Jul 2021	3128	BOYS PANT	910	567	2	N	0
06 Jul 2021	3129	BOYS PANT	780	486	2	N	0
06 Jul 2021	3131	BOYS PANT	820	510	2	N	0
06 Jul 2021	3132	BOYS PANT	730	510	3	N	0
06 Jul 2021	3133	BOYS PANT	660	413	2	N	0
06 Jul 2021	3134	LADIES JEANS	760	477	1	N	0
06 Jul 2021	3135	LADIES JEANS	335	209	1	N	0
06 Jul 2021	3142	SAREE	395	289	2	MK	0
06 Jul 2021	3144	JEANS COAT	485	306	3	B	0
06 Jul 2021	3151	SHORT TOP	680	425	3	GT	0
06 Jul 2021	3152	SHORT TOP	830	515	3	GT	0
06 Jul 2021	3153	SHORT TOP	650	410	1	GT	0
06 Jul 2021	3154	SHORT TOP	550	401	2	GT	0
06 Jul 2021	3155	SHORT TOP	660	413	3	GT	0
06 Jul 2021	3157	TOP	515	447	4	GT	0
06 Jul 2021	3158	TSHIRT	500	311	1	GT	0
06 Jul 2021	3159	SHORT TOP	490	305	2	GT	0
06 Jul 2021	3160	SHORT TOP	485	359	3	GT	0
06 Jul 2021	3161	SHORT TOP	450	323	6	GT	0
06 Jul 2021	3162	SHORT TOP	399	287	5	GT	0
06 Jul 2021	3164	SHORT TOP	425	305	3	GT	0
06 Jul 2021	3166	SHORT TOP	375	275	4	GT	0
06 Jul 2021	3167	SHORT TOP	325	233	2	GT	0
06 Jul 2021	3168	SHORT TOP	375	221	4	GT	0
06 Jul 2021	3169	SHORT TOP	360	263	7	GT	0
06 Jul 2021	3170	SHORT TOP	250	179	8	GT	0
06 Jul 2021	3171	LADIES SHIRT	510	317	20	GT	0
06 Jul 2021	3172	SHORT TOP	375	275	1	GT	0
06 Jul 2021	3173	SWEAT SHIRT	385	442	2	GT	0
06 Jul 2021	3174	SWEAT SHIRT	365	442	1	GT	0
06 Jul 2021	3175	SHORT TOP	330	245	2	GT	0
06 Jul 2021	3176	SHORT TOP	450	323	1	GT	0
06 Jul 2021	3177	LADIES SHIRT	670	419	4	G	0
06 Jul 2021	3178	CROP TOP	1390	868	4	GC	0
06 Jul 2021	3179	CROP TOP	2100	1313	2	GC	0
06 Jul 2021	3180	CROP TOP	2450	1535	2	GC	0
06 Jul 2021	3182	CROP TOP	2880	1806	1	GC	0
06 Jul 2021	3183	CROP TOP	1180	737	1	GC	0
06 Jul 2021	3184	CROP TOP	1710	1068	1	GC	0
06 Jul 2021	3185	CROP TOP	1790	1118	2	GC	0
06 Jul 2021	3186	CROP TOP	2080	1535	2	GC	0
06 Jul 2021	3187	CROP TOP	2715	1691	2	GC	0
06 Jul 2021	3188	CROP TOP	3320	2075	2	GC	0
06 Jul 2021	3189	CROP TOP	2450	1811	1	GC	0
06 Jul 2021	3190	SHORT TOP	760	473	1	GT	0
06 Jul 2021	3191	SWEAT SHIRT	365	447	1	GT	0
06 Jul 2021	3192	SHORT TOP	200	125	5	G	0
06 Jul 2021	3193	SHORT TOP	250	155	6	G	0
06 Jul 2021	3194	SHORT TOP	299	215	3	G	0
06 Jul 2021	3195	SHORT TOP	220	137	10	G	0
06 Jul 2021	3196	TSHIRT	270	197	9	G	0
06 Jul 2021	3198	SHORT TOP	270	197	4	G	0
06 Jul 2021	3199	TSHIRT	210	155	28	G	0
06 Jul 2021	3200	SHORT TOP	199	137	6	G	0
06 Jul 2021	3201	SHORT TOP	210	155	6	G	0
06 Jul 2021	3202	SHORT TOP	250	173	3	G	0
06 Jul 2021	3203	BOX FROCK	1460	915	2	BG	1
06 Jul 2021	3204	BOX FROCK	1420	887	2	BG	1
06 Jul 2021	3206	BOX FROCK	1590	997	6	BG	1
06 Jul 2021	3207	BOX FROCK	1495	982	1	BG	1
06 Jul 2021	3208	BOX FROCK	1510	942	1	BG	1
06 Jul 2021	3209	SHRUG	325	197	4	BG	1
06 Jul 2021	3210	SHRUG	345	190	2	BG	0
06 Jul 2021	3211	NIGHTY	380	239	5	MS	0
06 Jul 2021	3212	NIGHTY	430	263	4	MS	0
06 Jul 2021	3213	NIGHTY	700	443	4	MS	0
06 Jul 2021	3214	NIGHTY	830	515	4	MS	0
06 Jul 2021	3215	NIGHTY	800	503	4	MS	0
06 Jul 2021	3216	CAP	120	60	6	MS	0
06 Jul 2021	3217	NIGHTY	310	191	1	MS	0
06 Jul 2021	3218	FROCK	1650	1204	3	BG	0
06 Jul 2021	3219	FROCK	1550	971	1	H	0
06 Jul 2021	3221	FROCK	1560	983	1	H	0
06 Jul 2021	3224	CHUDI	1780	1109	4	GC	0
06 Jul 2021	3225	CHUDI	1350	791	1	GC	0
06 Jul 2021	3226	PATIALA	1495	703	8	BG	0
06 Jul 2021	3227	CHUDI	2330	1457	3	BG	0
06 Jul 2021	3228	CHUDI	1880	1137	1	GC	0
06 Jul 2021	3229	CHUDI	1450	756	2	BG	0
06 Jul 2021	3231	FROCK	1360	850	3	H	0
06 Jul 2021	3232	FROCK	1630	1020	1	H	0
06 Jul 2021	3233	FROCK	1330	833	1	H	0
06 Jul 2021	3234	FROCK	1550	968	2	H	0
06 Jul 2021	3235	FROCK	1580	983	1	H	0
06 Jul 2021	3236	CHUDI	1200	755	1	GC	0
06 Jul 2021	3237	SHORT FROCK	730	455	11	GC	0
06 Jul 2021	3238	FROCK	970	623	1	H	0
06 Jul 2021	3239	FROCK	850	531	1	H	0
06 Jul 2021	3240	FROCK	1100	687	1	H	0
06 Jul 2021	3241	CHUDI	1920	1193	5	GC	0
06 Jul 2021	3242	CHUDI	2450	1535	4	GC	0
06 Jul 2021	3244	FROCK	1220	765	2	H	0
06 Jul 2021	3245	CHUDI	1950	1217	3	GC	0
06 Jul 2021	3246	CHUDI	1800	1121	2	GC	0
06 Jul 2021	3247	FROCK	1100	869	1	H	0
06 Jul 2021	3248	FROCK	1400	873	4	H	0
06 Jul 2021	3249	CHUDI	1780	1115	1	GC	0
06 Jul 2021	3250	FROCK	1960	1229	4	GC	0
06 Jul 2021	3251	FROCK	1490	937	3	H	0
06 Jul 2021	3252	FROCK	1720	1078	1	H	0
06 Jul 2021	3253	KIDS WEAR	725	496	3	M	0
06 Jul 2021	3254	KIDS WEAR	850	623	1	M	0
06 Jul 2021	3255	KIDS WEAR	865	543	1	M	0
06 Jul 2021	3256	KIDS WEAR	965	715	2	M	0
06 Jul 2021	3257	KIDS WEAR	825	518	2	M	0
06 Jul 2021	3258	KIDS WEAR	920	543	1	MH	1
06 Jul 2021	3259	MSP	250	164	1	S	0
06 Jul 2021	3260	MSP	250	170	4	S	0
06 Jul 2021	3261	KIDS SHIRT	575	359	9	M	1
06 Jul 2021	3262	KIDS SHIRT	575	359	9	M	1
06 Jul 2021	3263	KIDS SHIRT	625	389	13	M	1
06 Jul 2021	3266	KIDS SHIRT	510	368	1	M	0
06 Jul 2021	3267	KIDS SHIRT	599	442	3	M	0
06 Jul 2021	3268	KIDS SHIRT	399	292	2	M	0
06 Jul 2021	3269	KIDS SHIRT	385	285	2	M	0
06 Jul 2021	3270	SHIRT	325	202	9	M	0
06 Jul 2021	3271	BOYS SHIRT	525	382	2	M	0
06 Jul 2021	3272	KIDS SHIRT	425	299	3	M	0
06 Jul 2021	3274	KIDS SHIRT	550	415	2	M	0
06 Jul 2021	3275	BOYS SHIRT	350	218	2	M	0
06 Jul 2021	3276	BOYS SHIRT	625	465	2	M	0
06 Jul 2021	3277	BOYS SHIRT	425	269	2	M	0
06 Jul 2021	3278	BOYS SHIRT	540	307	1	BA	0
06 Jul 2021	3279	BOYS SHIRT	560	307	2	BA	0
06 Jul 2021	3280	BOYS SHIRT	660	390	6	BA	0
06 Jul 2021	3281	BOYS SHIRT	530	309	1	BA	0
06 Jul 2021	3283	BOYS SHIRT	495	292	1	MR	0
06 Jul 2021	3284	BOYS SHIRT	495	293	1	MR	0
06 Jul 2021	3285	BOYS SHIRT	430	263	7	MG	0
06 Jul 2021	3286	BOYS SHIRT	430	263	10	MG	0
06 Jul 2021	3287	BOYS SHIRT	375	239	2	MG	0
06 Jul 2021	3288	BOYS SHIRT	375	239	5	M	0
06 Jul 2021	3289	BOYS SHIRT	450	281	7	MG	0
06 Jul 2021	3290	KIDS SHIRT	530	329	4	MG	0
06 Jul 2021	3291	BOYS SHIRT	450	281	7	MG	0
06 Jul 2021	3292	BOYS SHIRT	425	278	6	M	0
06 Jul 2021	3295	BABY TOWEL	515	307	2	CH	0
06 Jul 2021	3296	BABY TOWEL	370	214	2	CH	0
06 Jul 2021	3297	BABY TOWEL	325	189	1	CH	0
06 Jul 2021	3298	TOP	685	402	2	BG	0
06 Jul 2021	3299	TOP	725	428	4	BG	0
06 Jul 2021	3300	TOP	875	515	1	BG	0
06 Jul 2021	3301	TOP	705	414	1	BG	0
06 Jul 2021	3302	TOP	495	264	4	BG	0
06 Jul 2021	3303	PATIALA	285	167	5	VL	0
06 Jul 2021	3304	PLAZZO PANT	285	167	2	VL	0
06 Jul 2021	3305	SHINING LEGIN	265	174	2	VL	0
06 Jul 2021	3306	NIGHTY	445	252	5	M	0
06 Jul 2021	3308	NIGHTY	465	278	2	M	0
06 Jul 2021	3309	NIGHTY	395	238	8	M	0
06 Jul 2021	3310	TOP	495	294	1	BG	0
06 Jul 2021	3312	MUFFLER	170	102	1	M	0
06 Jul 2021	3313	JEANS COAT	665	392	1	VL	0
06 Jul 2021	3314	CAP	190	108	5	SV	0
06 Jul 2021	3315	TOP	790	469	2	VL	0
06 Jul 2021	3316	TOP	730	428	3	VL	0
06 Jul 2021	3317	TOP	830	484	1	VL	0
06 Jul 2021	3318	BOYS PANT	595	394	24	N	0
06 Jul 2021	3319	SAREE	1225	758	6	M	0
06 Jul 2021	3320	BOYS PANT	1599	1212	2	BG	0
06 Jul 2021	3321	BOYS PANT	1550	1176	3	BG	0
06 Jul 2021	3322	BOYS PANT	880	542	6	N	0
06 Jul 2021	3323	LEATHER COAT	1550	913	1	CH	0
06 Jul 2021	3324	PATIALA PANT	250	144	3	AM	0
06 Jul 2021	3325	WESTERN	1400	930	3	MH	1
06 Jul 2021	3326	WESTERN WEAR	1630	1086	1	MH	1
06 Jul 2021	3328	KIDS WEAR	265	138	3	MH	0
06 Jul 2021	3329	KIDS WEAR	435	258	6	MH	0
06 Jul 2021	3330	GIRLS WEAR	345	228	3	MH	0
06 Jul 2021	3331	GIRLS WEAR	265	158	3	MH	0
06 Jul 2021	3332	GIRLS WEAR	295	188	2	MH	0
06 Jul 2021	3333	KIDS WEAR	265	138	3	MH	0
06 Jul 2021	3334	SAREE	1225	758	1	MK	0
06 Jul 2021	3375	TOP	650	382	1	CH	0
06 Jul 2021	3924	BABY TOWEL	250	126	12	CH	0
06 Jul 2021	6507	CHUDI	1400	825	3	BG	0
06 Jul 2021	6509	CHUDI	1230	724	3	BG	0
06 Jul 2021	6510	CHUDI	1470	863	2	BG	0
06 Jul 2021	6511	CHUDI	1560	919	6	BG	0
06 Jul 2021	6512	CHUDI	1350	793	2	BG	0
